0.019168,0.011935,0.013885,0.019548,0.014635,0.017875,0.017929,0.01321,0.011234,0.019189,0.015955,0.018939,0.018954,0.011255,0.019766,0.011511,0.019987,0.016783,0.02017,0.014607,0.01686,0.01402,0.012929,0.015565,0.012126,0.014937,0.013328,0.019217,0.01069,0.016647,0.019386,0.020194,0.012827,0.01749,0.014586,0.014043,0.011764,0.015056,0.016749,0.014553,0.019582,0.011868,0.017817,0.012129,0.015968,0.010827,0.011147,0.011603,0.016582,0.010384
0.028759,0.029467,0.028729,0.029532,0.03637,0.032249,0.028462,0.031999,0.035863,0.02896,0.02756,0.037243,0.031422,0.033827,0.029357,0.029589,0.034893,0.029191,0.034127,0.030025,0.033278,0.027125,0.032943,0.031578,0.03157,0.033179,0.030028,0.032673,0.032859,0.027784,0.034276,0.030214,0.032726,0.035354,0.031125,0.031239,0.031974,0.033639,0.035207,0.027825,0.03359,0.03195,0.029098,0.037338,0.035795,0.027713,0.033185,0.033006,0.028931,0.03499
0,0.002913,0.0071193,0.0015645,0,0.0022519,0.0013991,0,0.004649,0.0038147,0,0.0011296,0.002042,0.00675,2.5292e-05,0.0045864,0.0040639,0.0070974,0.0037663,0.00743,0,0.005114,0.006121,0.0051486,0.0018236,0.0054737,0.0068907,0.0029118,0.0052191,0.0011989,0.0079654,0.0026851,0.00057902,0.0057185,0.0046222,0.0058858,0.00069858,0,0.0069308,0.0053186,0.0079316,0.0036855,0.0031599,0.0058049,0,0.0028469,0.0044343,0,0.0071696,0.00013058
0.017343,0.014455,0.016618,0.018545,0.014827,0.012857,0.015604,0.016544,0.011003,0.019837,0.012899,0.013796,0.018339,0.014091,0.010978,0.013294,0.011824,0.015946,0.018145,0.016683,0.018911,0.015077,0.015135,0.019188,0.014326,0.012639,0.016092,0.015478,0.012678,0.018401,0.016309,0.012462,0.019673,0.016843,0.016168,0.012163,0.0167,0.019573,0.012108,0.011106,0.015216,0.016885,0.012923,0.012089,0.01478,0.01215,0.018388,0.013992,0.013097,0.010607
0.035892,0.032267,0.032024,0.03865,0.040129,0.032889,0.039996,0.031708,0.036875,0.033889,0.030122,0.033005,0.032907,0.034555,0.030371,0.037191,0.031908,0.037794,0.032897,0.030354,0.036032,0.033794,0.038308,0.03564,0.029423,0.037021,0.033948,0.032678,0.035074,0.037217,0.036031,0.039185,0.032152,0.032703,0.036251,0.031135,0.030427,0.031734,0.031359,0.038657,0.032213,0.039657,0.036377,0.037068,0.036737,0.038291,0.036086,0.034676,0.036102,0.03081
0.016676,0.016579,0.020635,0.018254,0.020109,0.015377,0.020095,0.023123,0.021942,0.022135,0.02093,0.019027,0.01668,0.020695,0.023264,0.01781,0.017654,0.017682,0.016917,0.023096,0.022529,0.017721,0.020623,0.019729,0.018043,0.017622,0.015048,0.020583,0.015943,0.0195,0.020225,0.017339,0.015817,0.021652,0.018078,0.017439,0.015682,0.023298,0.019864,0.022072,0.01541,0.023761,0.02108,0.022908,0.019968,0.018813,0.0232,0.015393,0.020695,0.019619
0.023893,0.026307,0.026602,0.025362,0.02759,0.026689,0.025633,0.026879,0.027499,0.029324,0.026732,0.022982,0.022787,0.022255,0.020159,0.026731,0.027796,0.024941,0.022481,0.026948,0.026486,0.028938,0.025782,0.027013,0.027708,0.025811,0.020747,0.027757,0.027604,0.028908,0.029823,0.021256,0.02173,0.024653,0.021779,0.0246,0.028736,0.026175,0.023925,0.025082,0.025418,0.022413,0.022469,0.026135,0.024213,0.027978,0.021273,0.021176,0.027408,0.026279
0.010856,0.014371,0.008901,0.010185,0.0098501,0.015285,0.0099524,0.01327,0.015166,0.012708,0.01037,0.0083482,0.0080939,0.011558,0.013385,0.014518,0.012746,0.013364,0.0071322,0.016448,0.0068415,0.01516,0.011379,0.012148,0.014226,0.013262,0.012342,0.015721,0.012251,0.014771,0.0067365,0.008474,0.0095562,0.011924,0.014986,0.015016,0.011515,0.0067025,0.012939,0.011731,0.015566,0.008784,0.010262,0.014327,0.0067022,0.011743,0.015,0.0099671,0.013026,0.0073151
0.020836,0.0306,0.02256,0.023098,0.027337,0.020305,0.02376,0.025994,0.021647,0.027256,0.024635,0.021963,0.02498,0.027046,0.022628,0.022987,0.026947,0.023526,0.026069,0.024286,0.025019,0.028738,0.020781,0.025345,0.022864,0.025523,0.027994,0.023661,0.024825,0.02659,0.020835,0.028021,0.028135,0.02883,0.023076,0.025552,0.020884,0.027347,0.02462,0.02924,0.020304,0.026204,0.024456,0.022852,0.027032,0.02824,0.022379,0.027114,0.025945,0.027637
0.030559,0.03068,0.027205,0.03545,0.034319,0.029467,0.032373,0.025811,0.031458,0.026664,0.03368,0.035241,0.03155,0.025724,0.025577,0.030452,0.028857,0.030415,0.026524,0.031689,0.034421,0.033309,0.025713,0.027828,0.025195,0.026909,0.033872,0.030017,0.034509,0.029923,0.030219,0.031957,0.026514,0.028806,0.036065,0.026846,0.028154,0.034675,0.031986,0.027103,0.032648,0.027138,0.029822,0.032063,0.027082,0.03254,0.02968,0.032216,0.033737,0.035283
0.0010148,0,0.0046712,0,0,0.0043183,0,0.0028931,0.0046135,0,0,0,0,0,0.0010548,0,0.0048507,0,0.0044877,0.0015703,0.001029,0,0.0037096,0,0.0025921,0.0035837,0,0,0,0,0.0010101,0.0024104,0,0,0.0026154,0.0051555,0.0046354,4.9114e-05,0,0.0030025,0.0015116,0,0.0054261,0,0,0.0051728,0.0020948,0.0045928,0.0035944,0.0048778
0.028331,0.028106,0.029726,0.028514,0.030337,0.027048,0.03056,0.023257,0.029996,0.027905,0.024788,0.028149,0.028596,0.02356,0.02925,0.027606,0.030404,0.029324,0.023231,0.026551,0.029156,0.023078,0.02685,0.027914,0.031043,0.024624,0.025472,0.022576,0.029235,0.031891,0.029657,0.029144,0.025019,0.027764,0.025876,0.031169,0.029934,0.031133,0.03115,0.029655,0.02258,0.030285,0.030226,0.027292,0.023191,0.022991,0.02473,0.026661,0.028879,0.028459
0.041656,0.034106,0.036536,0.032945,0.041589,0.038933,0.034665,0.036172,0.034164,0.037919,0.035589,0.038899,0.03509,0.038558,0.037461,0.032874,0.033987,0.036927,0.041918,0.036628,0.03221,0.031729,0.034486,0.035175,0.036692,0.033891,0.036211,0.034628,0.036626,0.038533,0.034282,0.038201,0.038131,0.037923,0.032714,0.032707,0.040429,0.039834,0.039521,0.033474,0.036109,0.037943,0.038961,0.035002,0.035828,0.037981,0.038105,0.040797,0.031062,0.032298
0.033085,0.025915,0.023125,0.032068,0.030243,0.026187,0.025238,0.028389,0.022663,0.025284,0.031315,0.031456,0.024141,0.02574,0.029106,0.026909,0.02859,0.023465,0.028365,0.024193,0.031462,0.023131,0.03075,0.023366,0.027285,0.031438,0.028069,0.022626,0.027843,0.027051,0.026063,0.029496,0.027019,0.024264,0.026384,0.02651,0.03007,0.029835,0.02458,0.029401,0.031527,0.023991,0.027094,0.027183,0.031798,0.022438,0.025836,0.029715,0.025013,0.023528
0.0059908,0.0074344,0.0064684,0.0071526,0.0081969,0.012475,0.013747,0.011205,0.0060747,0.0059109,0.010712,0.0078038,0.0090972,0.0086376,0.011541,0.011569,0.01406,0.014259,0.011708,0.011176,0.014946,0.0090284,0.01487,0.013895,0.012865,0.011495,0.011212,0.0076154,0.012484,0.012856,0.0054694,0.014054,0.0052472,0.008727,0.012355,0.0099706,0.014338,0.0058666,0.01156,0.012947,0.010176,0.01369,0.0066595,0.0061113,0.012482,0.0085317,0.01402,0.012463,0.0058595,0.011825
0.027401,0.030599,0.028111,0.031511,0.032181,0.028271,0.032626,0.029936,0.031825,0.023628,0.030986,0.031553,0.025255,0.02577,0.032291,0.02888,0.028036,0.030205,0.029727,0.026949,0.030164,0.030848,0.026385,0.027942,0.024972,0.02662,0.028737,0.024565,0.026303,0.02909,0.033329,0.031549,0.029008,0.031863,0.032293,0.025994,0.029373,0.025214,0.024571,0.027449,0.024543,0.030752,0.027618,0.03356,0.03185,0.024898,0.025021,0.028953,0.030203,0.033842
0.0058431,0.0055008,0.0065811,0.0064995,0,0.0079045,0.00026489,0.0013349,0.0033114,0.0065237,0.0072925,0.0073621,0.0069909,0.0021764,0.0041502,0.0019512,0.0016524,0.0054785,0.0002955,0.0082886,0.006309,0.0028794,0.0080535,0.003644,0.0059017,0.0010729,0.0074371,0.0063764,0,0.0043126,0,0.0028078,0.0073651,0.00083617,0.0045235,0.0029787,0,0.0061352,0.0055132,0,0,0,0.0079545,0.0043897,0.0037809,0,0.0059868,0.0035924,0.0027906,0.0026119
0.017343,0.011979,0.016005,0.01233,0.01609,0.020128,0.013213,0.015024,0.014543,0.013802,0.011158,0.019407,0.016654,0.014016,0.018153,0.018319,0.018542,0.01541,0.015843,0.017374,0.01282,0.020068,0.018814,0.012916,0.020099,0.012805,0.019663,0.011576,0.019396,0.020443,0.012766,0.011864,0.018174,0.018182,0.015062,0.018683,0.011707,0.013622,0.014141,0.017062,0.013721,0.012449,0.012268,0.018363,0.01639,0.018367,0.016601,0.017741,0.019533,0.016009
0.030768,0.037314,0.031829,0.034669,0.037805,0.030931,0.038133,0.037259,0.036627,0.035831,0.033461,0.037045,0.032132,0.034024,0.029419,0.037519,0.035388,0.029113,0.03859,0.038164,0.033571,0.035296,0.033238,0.027991,0.035996,0.035929,0.031946,0.035921,0.033657,0.028761,0.03289,0.036381,0.032644,0.032223,0.037687,0.03399,0.036428,0.031947,0.030195,0.036449,0.0309,0.029538,0.034904,0.036053,0.035892,0.034158,0.031726,0.029294,0.036371,0.029966
0.015183,0.011558,0.011554,0.010422,0.0088177,0.0072754,0.012929,0.013478,0.005986,0.013025,0.010351,0.0091958,0.0059954,0.010572,0.0091925,0.015671,0.0097718,0.010824,0.0067825,0.0064546,0.012778,0.014829,0.015328,0.011282,0.011143,0.012843,0.012026,0.0081431,0.013475,0.0060283,0.015825,0.011575,0.010409,0.010498,0.013545,0.011148,0.010937,0.012419,0.01544,0.009821,0.0093994,0.0064698,0.012516,0.0062653,0.0113,0.0085957,0.013413,0.0069218,0.00685,0.011097
0.0080265,0.0058046,0.014832,0.0075686,0.0085425,0.011649,0.0062013,0.014232,0.01155,0.0097751,0.012517,0.0059833,0.012119,0.015415,0.01256,0.010974,0.0090938,0.0060782,0.0078453,0.010866,0.012123,0.014857,0.0063474,0.012626,0.011261,0.014929,0.011113,0.014648,0.014832,0.0057317,0.0081431,0.010228,0.012673,0.011218,0.014405,0.0098562,0.010743,0.012641,0.0088189,0.007942,0.01131,0.014699,0.012783,0.011698,0.012994,0.0057527,0.0073681,0.0062687,0.013387,0.0064503
0.0019516,0.0022844,0.0078071,0.0070813,0.001107,0.0076456,0.0098241,0.0086342,0.0050909,0.00087494,0.0043732,0.0032809,0.0015635,0.0015577,0.0014376,0.0098922,0.0010302,0.0049553,0.0036577,0.00089859,0.0063477,0.0094509,0.0024572,0.0048982,0.0018133,0.0017006,0.0083333,0.0046645,0.0070815,0.0089583,0.0089394,0.0012545,0.0064284,0.0090785,0.00062373,0.00070573,0.0083614,0.0090909,0.0033415,0.00061173,0.0086676,0.0031585,0.0077772,0.0060454,0.0028286,0.0076478,0.0027907,0.0062149,0.0031553,0.0030565
0,0,0.002418,0.0050626,0,0,0.0041643,0,0.0011416,0,0,0.0012671,0.0026923,0.0033019,0.00070996,0.001001,0,0,0.0020363,0.0050371,0,4.6438e-05,0.0040858,0,0.0021344,0.0051164,0,0,0.0012711,0.0027615,0,0,0.0016599,0,0,0,0.0020668,0.0028241,0,0,0.0051079,0.0056824,0.00040909,0,0,0.00087145,0.0016435,0.0031342,0.0025171,0.0045404
0.024662,0.028729,0.021376,0.025297,0.026975,0.025353,0.030237,0.02318,0.024099,0.028545,0.025128,0.029538,0.021981,0.028114,0.02607,0.020968,0.026835,0.019791,0.024567,0.020637,0.028696,0.027087,0.01994,0.022775,0.023255,0.02275,0.024787,0.025688,0.027487,0.028215,0.021271,0.024779,0.026049,0.027092,0.020467,0.024818,0.028443,0.022262,0.030204,0.025488,0.024676,0.021037,0.021332,0.021637,0.027306,0.022945,0.021687,0.024932,0.023822,0.027475
0.012968,0.0076619,0.0079369,0.0043031,0.0049532,0.010663,0.0056713,0.0097692,0.0038606,0.0041945,0.0092761,0.01005,0.010181,0.012093,0.010574,0.012183,0.012485,0.011827,0.0034849,0.006791,0.0037083,0.0071004,0.003375,0.011074,0.012097,0.0043844,0.010243,0.0045792,0.011772,0.0067716,0.0057983,0.011268,0.0067055,0.0092174,0.0086935,0.0034679,0.0076472,0.0093059,0.0056516,0.0042264,0.0072392,0.0095031,0.0090504,0.0092571,0.010957,0.0067038,0.0091395,0.0050115,0.01117,0.009106
0.011396,0.0049051,0.010934,0.010565,0.0074947,0.008036,0.0072583,0.0055161,0.0047959,0.0049843,0.0091783,0.0049523,0.0095657,0.010949,0.00713,0.01109,0.0072458,0.0054532,0.0081005,0.0051656,0.010034,0.012298,0.012967,0.0061726,0.013305,0.0095083,0.013857,0.011755,0.0062912,0.0091401,0.0092551,0.01248,0.01383,0.014248,0.0080289,0.0066463,0.013984,0.0063306,0.0063204,0.0051397,0.008924,0.0054982,0.014091,0.0065403,0.012883,0.011251,0.0082624,0.011952,0.011203,0.014132
0.021492,0.018955,0.017971,0.022571,0.018149,0.019906,0.023097,0.014853,0.015869,0.021199,0.021374,0.015802,0.017133,0.014453,0.021516,0.017006,0.021199,0.021477,0.019649,0.017077,0.021154,0.014897,0.02258,0.019225,0.014202,0.018791,0.013334,0.022431,0.018757,0.015112,0.017334,0.0137,0.012958,0.015092,0.016017,0.020913,0.019986,0.020101,0.019914,0.016651,0.01699,0.023015,0.02136,0.015114,0.020792,0.013732,0.020499,0.022402,0.017214,0.022305
0.0022286,0.0047052,0.0057067,0,0,0.0012933,0,0,0,0,0,0.0022624,0,0,0.00314,0.001802,0.0046068,0.0065745,0.005862,0.0010451,0,0.0014447,0,0.0046426,0.0042191,0.00058171,0.001187,0.0066531,0.0010129,0,0.0058173,0,0.00033083,0.0048139,0.0014908,0.0026811,0,0.0030901,0.002674,0,0.0030869,0.0034922,0.0058817,0,0,0.0063651,0,0.0015468,0.0041761,0
0.017295,0.017507,0.017409,0.017932,0.022039,0.021567,0.017179,0.021454,0.025172,0.018681,0.023995,0.020523,0.021494,0.025502,0.02425,0.018758,0.023547,0.021974,0.026676,0.01953,0.02108,0.022928,0.022215,0.022034,0.021065,0.025428,0.023599,0.024576,0.018857,0.019483,0.01832,0.020632,0.020337,0.018733,0.01687,0.024918,0.025581,0.01922,0.023528,0.022337,0.024537,0.019668,0.022916,0.021788,0.019014,0.024965,0.019897,0.019191,0.023947,0.020892
0.00092716,0.0067806,0.0086092,0.0079236,0.0018941,0.0045804,0.00048797,0.0070648,0.0036715,0.0025601,0.00090654,0.0096807,0.0087958,0.0046696,0.0087772,0.010118,0.0083754,0.010039,0.0027386,0.0099667,0.0037011,0.0090168,0.0046023,0.0083409,0.0022742,0.0057106,0.0026514,0.0054218,0.0081635,0.0055478,0.0061089,0.0042771,0.0084047,0.0024059,0.0087803,0.0078789,0.003304,0.0086566,0.0092005,0.0012436,0.0046338,0.0029912,0.0056028,0.0026267,0.0075725,0.0084381,0.0019016,0.00094533,0.0094,0.0059849
0.024422,0.023292,0.019548,0.024072,0.022755,0.022442,0.026291,0.024446,0.018681,0.022079,0.02506,0.018706,0.017111,0.025188,0.026008,0.018214,0.017954,0.020423,0.026858,0.017349,0.017345,0.016965,0.021042,0.021548,0.023082,0.022214,0.023494,0.021107,0.023124,0.018322,0.01894,0.018502,0.019259,0.021125,0.02698,0.019384,0.020883,0.017306,0.022963,0.025784,0.022558,0.024242,0.024778,0.023983,0.024586,0.025533,0.021081,0.020159,0.017573,0.019618
0.027913,0.028365,0.02731,0.021138,0.027962,0.021626,0.023244,0.026827,0.027993,0.029736,0.023123,0.025556,0.028262,0.027223,0.02879,0.022,0.026943,0.027887,0.025798,0.027315,0.024167,0.024527,0.027724,0.026962,0.024887,0.029293,0.027902,0.027888,0.025127,0.029891,0.028173,0.023988,0.025437,0.024073,0.028736,0.020953,0.029962,0.028174,0.022973,0.021708,0.022927,0.029819,0.023806,0.030441,0.025667,0.024208,0.022843,0.024999,0.023608,0.02784
